52802.641,0.789
52803.445,0.805
52804.211,0.766
52804.961,0.75
52805.727,0.766
52806.508,0.781
52807.258,0.75
52807.992,0.734
52808.734,0.742
52809.492,0.758
52810.242,0.75
52810.969,0.727
52811.688,0.719
52812.414,0.727
52813.156,0.742
52813.891,0.734
52814.609,0.719
52815.352,0.742
52816.148,0.797
52816.984,0.836
52817.766,0.781
52818.555,0.789
52819.375,0.82
52820.164,0.789
52820.914,0.75
52821.648,0.734
52822.383,0.734
52823.164,0.781
52823.914,0.75
52824.656,0.742
52825.422,0.766
52826.227,0.805
52827.039,0.812
52827.82,0.781
52828.602,0.781
52829.422,0.82
52830.242,0.82
52831.023,0.781
52831.805,0.781
52832.602,0.797
52833.391,0.789
52834.156,0.766
52834.945,0.789
52835.734,0.789
52836.508,0.773
52837.258,0.75
52838.023,0.766
52838.805,0.781
52839.562,0.758
52840.289,0.727
52841.008,0.719
52841.734,0.727
52842.492,0.758
52843.25,0.758
52843.992,0.742
52844.727,0.734
52845.508,0.781
52846.32,0.812
52847.133,0.812
52847.914,0.781
52848.703,0.789
52849.508,0.805
52850.289,0.781
52851.055,0.766
52851.836,0.781
52852.617,0.781
52853.375,0.758
52854.141,0.766
52854.891,0.75
52855.664,0.773
52856.453,0.789
52857.25,0.797
52858.055,0.805
52858.906,0.852
52859.727,0.82
52860.539,0.812
52861.398,0.859
52862.234,0.836
52863.031,0.797
52863.828,0.797
52864.641,0.812
52865.43,0.789
52866.188,0.758
52866.969,0.781
52867.75,0.781
52868.508,0.758
52869.25,0.742
52870.008,0.758
52870.781,0.773
52871.539,0.758
52872.289,0.75
52873.031,0.742
52873.789,0.758
52874.562,0.773
52875.312,0.75
52876.07,0.758
52876.844,0.773
52877.609,0.766
52878.383,0.773
52879.18,0.797
52879.969,0.789
52880.734,0.766
52881.516,0.781
52882.32,0.805
52883.094,0.773
52883.852,0.758
52884.625,0.773
52885.414,0.789
52886.172,0.758
52886.914,0.742
52887.68,0.766
52888.469,0.789
52889.234,0.766
52889.992,0.758
52890.766,0.773
52891.555,0.789
52892.336,0.781
52893.109,0.773
52893.891,0.781
52894.695,0.805
52895.477,0.781
52896.25,0.773
52897.031,0.781
52897.844,0.812
52898.609,0.766
52899.352,0.742
52900.117,0.766
52900.891,0.773
52901.664,0.773
52902.422,0.758
52903.164,0.742
52903.938,0.773
52904.727,0.789
52905.477,0.75
52906.211,0.734
52906.961,0.75
52907.734,0.773
52908.508,0.773
52909.258,0.75
52909.992,0.734
52910.75,0.758
52911.531,0.781
52912.289,0.758
52913.031,0.742
52913.789,0.758
52914.555,0.766
52915.32,0.766
52916.062,0.742
52916.805,0.742
52917.562,0.758
52918.336,0.773
52919.078,0.742
52919.797,0.719
52920.5,0.703
52921.203,0.703
52921.922,0.719
52922.664,0.742
52923.398,0.734
52924.172,0.773
52924.984,0.812
52925.836,0.852
52926.633,0.797
52927.406,0.773
52928.219,0.812
52929.039,0.82
52929.812,0.773
52930.586,0.773
52931.391,0.805
52932.141,0.75
52932.859,0.719
52933.555,0.695
52934.227,0.672
52934.891,0.664
52935.539,0.648
52936.195,0.656
52936.906,0.711
52937.672,0.766
52938.578,0.906
52939.602,1.023
52940.516,0.914
52941.531,1.016
52942.578,1.047
52943.586,1.008
52944.461,0.875
52945.375,0.914
52946.242,0.867
52947.078,0.836
52947.883,0.805
52948.688,0.805
52949.539,0.852
52950.398,0.859
52951.203,0.805
52951.969,0.766
52952.75,0.781
52953.508,0.758
52954.219,0.711
52954.914,0.695
52955.594,0.68
52956.258,0.664
52956.914,0.656
52957.555,0.641
52958.266,0.711
52959.055,0.789
52959.844,0.789
52961.055,1.211
52962.203,1.148
52963.281,1.078
52964.195,0.914
52965.164,0.969
52966.18,1.016
52967.125,0.945
52967.953,0.828
52968.766,0.812
52969.602,0.836
52970.438,0.836
52971.234,0.797
52972.016,0.781
52972.844,0.828
52973.703,0.859
52974.508,0.805
52975.289,0.781
52976.086,0.797
52976.922,0.836
52977.727,0.805
52978.492,0.766
52979.273,0.781
52980.086,0.812
52980.891,0.805
52981.664,0.773
52982.43,0.766
52983.234,0.805
52984.047,0.812
52984.828,0.781
52985.594,0.766
52986.383,0.789
52987.195,0.812
52987.977,0.781
52988.734,0.758
52989.516,0.781
52990.305,0.789
52991.07,0.766
52991.812,0.742
52992.562,0.75
52993.336,0.773
52994.133,0.797
52994.914,0.781
52995.664,0.75
52996.43,0.766
52997.227,0.797
52998.023,0.797
52998.797,0.773
52999.539,0.742
53000.305,0.766
53001.078,0.773
53001.859,0.781
53002.617,0.758
53003.367,0.75
53004.141,0.773
53004.93,0.789
53005.68,0.75
53006.43,0.75
53007.188,0.758
53007.969,0.781
53008.727,0.758
53009.477,0.75
53010.234,0.758
53011.016,0.781
53011.812,0.797
53012.57,0.758
53013.328,0.758
53014.109,0.781
53014.906,0.797
53015.672,0.766
53016.422,0.75
53017.18,0.758
53017.953,0.773
53018.719,0.766
53019.453,0.734
53020.203,0.75
53020.961,0.758
53021.734,0.773
53022.484,0.75
53023.242,0.758
53024.039,0.797
53024.844,0.805
53025.609,0.766
53026.375,0.766
53027.172,0.797
53027.961,0.789
53028.742,0.781
53029.508,0.766
53030.32,0.812
53031.172,0.852
53032.047,0.875
53032.852,0.805
53033.648,0.797
53034.5,0.852
53035.352,0.852
53036.148,0.797
53036.914,0.766
53037.703,0.789
53038.484,0.781
53039.25,0.766
53039.992,0.742
53040.75,0.758
53041.539,0.789
53042.344,0.805
53043.102,0.758
53043.852,0.75
53044.641,0.789
53045.43,0.789
53046.203,0.773
53046.945,0.742
53047.688,0.742
53048.453,0.766
53049.242,0.789
53050.016,0.773
53050.758,0.742
53051.484,0.727
53052.219,0.734
53052.961,0.742
53053.711,0.75
53054.453,0.742
53055.188,0.734
