7502.828,0.719
7503.57,0.742
7504.312,0.742
7505.062,0.75
7505.773,0.711
7506.5,0.727
7507.25,0.75
7508.016,0.766
7508.766,0.75
7509.555,0.789
7510.367,0.812
7511.117,0.75
7511.812,0.695
7512.461,0.648
7513.102,0.641
7513.734,0.633
7514.336,0.602
7514.922,0.586
7515.508,0.586
7516.078,0.57
7516.664,0.586
7517.258,0.594
7517.859,0.602
7518.484,0.625
7519.219,0.734
7519.969,0.75
7520.711,0.742
7521.469,0.758
7522.234,0.766
7523,0.766
7523.812,0.812
7524.609,0.797
7525.438,0.828
7526.258,0.82
7527.078,0.82
7527.906,0.828
7528.742,0.836
7529.57,0.828
7530.398,0.828
7531.227,0.828
7532.047,0.82
7532.867,0.82
7533.695,0.828
7534.508,0.812
7535.336,0.828
7536.156,0.82
7536.977,0.82
7537.805,0.828
7538.625,0.82
7539.43,0.805
7540.195,0.766
7540.852,0.656
7541.516,0.664
7542.195,0.68
7542.898,0.703
7543.617,0.719
7544.352,0.734
7545.078,0.727
7545.742,0.664
7546.391,0.648
7547.016,0.625
7547.641,0.625
7548.266,0.625
7548.906,0.641
7549.555,0.648
7550.219,0.664
7550.961,0.742
7551.766,0.805
7552.562,0.797
7553.344,0.781
7554.141,0.797
7554.961,0.82
7555.773,0.812
7556.594,0.82
7557.422,0.828
7558.219,0.797
7559.016,0.797
7559.672,0.656
7560.367,0.695
7561.062,0.695
7561.797,0.734
7562.555,0.758
7563.305,0.75
7564.109,0.805
7564.906,0.797
7565.711,0.805
7566.523,0.812
7567.344,0.82
7568.172,0.828
7568.992,0.82
7569.836,0.844
7570.672,0.836
7571.5,0.828
7572.32,0.82
7573.148,0.828
7573.953,0.805
7574.773,0.82
7575.594,0.82
7576.398,0.805
7577.219,0.82
7578.039,0.82
7578.859,0.82
7579.672,0.812
7580.492,0.82
7581.32,0.828
7582.125,0.805
7582.93,0.805
7583.727,0.797
7584.484,0.758
7585.172,0.688
7585.852,0.68
7586.539,0.688
7587.297,0.758
7588.094,0.797
7588.93,0.836
7589.734,0.805
7590.539,0.805
7591.359,0.82
7592.18,0.82
7592.992,0.812
7593.812,0.82
7594.625,0.812
7595.453,0.828
7596.25,0.797
7597.062,0.812
7597.875,0.812
7598.68,0.805
7599.492,0.812
7600.297,0.805
7601.094,0.797
7601.891,0.797
7602.695,0.805
7603.492,0.797
7604.289,0.797
7605.086,0.797
7605.867,0.781
7606.664,0.797
7607.445,0.781
7608.234,0.789
7609.016,0.781
7609.812,0.797
7610.609,0.797
7611.406,0.797
7612.195,0.789
7612.977,0.781
7613.766,0.789
7614.547,0.781
7615.305,0.758
7616.023,0.719
7616.734,0.711
7617.445,0.711
7618.172,0.727
7618.922,0.75
7619.656,0.734
7620.406,0.75
7621.172,0.766
7621.93,0.758
7622.664,0.734
7623.438,0.773
7624.188,0.75
7624.883,0.695
7625.586,0.703
7626.258,0.672
7626.945,0.688
7627.703,0.758
7628.43,0.727
7629.18,0.75
7629.961,0.781
7630.758,0.797
7631.484,0.727
7632.234,0.75
7632.977,0.742
7633.695,0.719
7634.43,0.734
7635.172,0.742
7635.938,0.766
7636.656,0.719
7637.414,0.758
7638.188,0.773
7638.914,0.727
7639.68,0.766
7640.438,0.758
7641.172,0.734
7641.922,0.75
7642.695,0.773
7643.43,0.734
7644.195,0.766
7644.977,0.781
7645.711,0.734
7646.391,0.68
7647.094,0.703
7647.773,0.68
7648.43,0.656
7649.086,0.656
7649.75,0.664
7650.422,0.672
7651.094,0.672
7651.758,0.664
7652.398,0.641
7653.055,0.656
7653.711,0.656
7654.367,0.656
7655.031,0.664
7655.695,0.664
7656.352,0.656
7656.984,0.633
7657.602,0.617
7658.219,0.617
7658.812,0.594
7659.391,0.578
7660.008,0.617
7660.711,0.703
7661.445,0.734
7662.203,0.758
7662.945,0.742
7663.695,0.75
7664.453,0.758
7665.219,0.766
7665.938,0.719
7666.609,0.672
7667.242,0.633
7667.852,0.609
7668.445,0.594
7669.047,0.602
7669.633,0.586
7670.234,0.602
7670.852,0.617
7671.508,0.656
7672.227,0.719
7672.969,0.742
7673.695,0.727
7674.422,0.727
7675.156,0.734
7675.906,0.75
7676.664,0.758
7677.43,0.766
7678.203,0.773
7678.969,0.766
7679.742,0.773
7680.516,0.773
7681.289,0.773
7682.062,0.773
7682.844,0.781
7683.633,0.789
7684.422,0.789
7685.219,0.797
7686.031,0.812
7686.844,0.812
7687.664,0.82
7688.477,0.812
7689.297,0.82
7690.133,0.836
7690.961,0.828
7691.789,0.828
7692.609,0.82
7693.438,0.828
7694.234,0.797
7695.047,0.812
7695.742,0.695
7696.391,0.648
7697.023,0.633
7697.625,0.602
7698.242,0.617
7698.906,0.664
7699.578,0.672
7700.258,0.68
7700.93,0.672
7701.609,0.68
7702.234,0.625
7702.875,0.641
7703.492,0.617
7704.102,0.609
7704.719,0.617
7705.336,0.617
7705.961,0.625
7706.609,0.648
7707.289,0.68
7707.953,0.664
7708.664,0.711
7709.383,0.719
7710.141,0.758
7710.852,0.711
7711.562,0.711
7712.289,0.727
7713.055,0.766
7713.758,0.703
7714.461,0.703
7715.203,0.742
7715.961,0.758
7716.602,0.641
7717.266,0.664
7717.891,0.625
7718.555,0.664
7719.211,0.656
7719.867,0.656
7720.508,0.641
7721.148,0.641
7721.773,0.625
7722.406,0.633
7723.039,0.633
7723.695,0.656
7724.344,0.648
7725,0.656
7725.656,0.656
7726.289,0.633
7726.945,0.656
7727.609,0.664
7728.297,0.688
7728.961,0.664
7729.617,0.656
7730.242,0.625
7730.883,0.641
7731.555,0.672
7732.273,0.719
7733.008,0.734
7733.719,0.711
7734.414,0.695
7735.117,0.703
7735.797,0.68
7736.5,0.703
7737.164,0.664
7737.836,0.672
7738.508,0.672
7739.227,0.719
7739.922,0.695
7740.594,0.672
7741.297,0.703
7742.023,0.727
7742.734,0.711
7743.461,0.727
7744.156,0.695
7744.828,0.672
7745.477,0.648
7746.109,0.633
7746.727,0.617
7747.328,0.602
7747.906,0.578
7748.523,0.617
7749.18,0.656
7749.82,0.641
7750.477,0.656
7751.164,0.688
7751.836,0.672
7752.516,0.68
7753.258,0.742
7753.969,0.711
7754.703,0.734
7755.453,0.75
7756.211,0.758
7756.938,0.727
7757.656,0.719
7758.367,0.711
7759.094,0.727
7759.867,0.773
7760.633,0.766
7761.398,0.766
7762.156,0.758
7762.945,0.789
7763.711,0.766
7764.555,0.844
7765.406,0.852
7766.25,0.844
7767.094,0.844
7767.953,0.859
7768.82,0.867
7769.68,0.859
7770.547,0.867
7771.383,0.836
7772.227,0.844
7773.07,0.844
7773.906,0.836
7774.734,0.828
7775.57,0.836
7776.398,0.828
7777.219,0.82
7778.039,0.82
7778.828,0.789
7779.609,0.781
7780.391,0.781
7781.141,0.75
7781.875,0.734
7782.586,0.711
7783.344,0.758
7784.109,0.766
7784.828,0.719
7785.609,0.781
7786.398,0.789
7787.18,0.781
7787.922,0.742
7788.656,0.734
7789.383,0.727
7790.125,0.742
7790.891,0.766
7791.641,0.75
7792.406,0.766
7793.102,0.695
7793.781,0.68
7794.414,0.633
7795.062,0.648
7795.695,0.633
7796.406,0.711
7797.203,0.797
7797.984,0.781
7798.734,0.75
7799.516,0.781
7800.305,0.789
7801.109,0.805
7801.953,0.844
7802.789,0.836
7803.633,0.844
7804.469,0.836
7805.297,0.828
7806.141,0.844
7806.984,0.844
7807.812,0.828
7808.641,0.828
7809.469,0.828
7810.305,0.836
7811.117,0.812
7811.938,0.82
7812.75,0.812
7813.5,0.75
7814.273,0.773
7815.07,0.797
7815.867,0.797
7816.602,0.734
7817.375,0.773
7818.133,0.758
7818.922,0.789
7819.727,0.805
7820.508,0.781
7821.281,0.773
7822.031,0.75
7822.734,0.703
7823.445,0.711
7824.266,0.82
