14162.008,0.711
14162.734,0.727
14163.469,0.734
14164.266,0.797
14165.062,0.797
14165.867,0.805
14166.625,0.758
14167.383,0.758
14168.125,0.742
14168.859,0.734
14169.609,0.75
14170.344,0.734
14171.094,0.75
14171.867,0.773
14172.641,0.773
14173.367,0.727
14174.047,0.68
14174.719,0.672
14175.32,0.602
14175.914,0.594
14176.508,0.594
14177.117,0.609
14177.797,0.68
14178.492,0.695
14179.25,0.758
14180.016,0.766
14180.773,0.758
14181.531,0.758
14182.273,0.742
14182.977,0.703
14183.672,0.695
14184.359,0.688
14185.031,0.672
14185.703,0.672
14186.367,0.664
14187.055,0.688
14187.742,0.688
14188.422,0.68
14189.117,0.695
14189.797,0.68
14190.484,0.688
14191.156,0.672
14191.82,0.664
14192.484,0.664
14193.164,0.68
14193.828,0.664
14194.492,0.664
14195.141,0.648
14195.781,0.641
14196.422,0.641
14197.078,0.656
14197.734,0.656
14198.43,0.695
14199.133,0.703
14199.859,0.727
14200.609,0.75
14201.344,0.734
14202.055,0.711
14202.758,0.703
14203.453,0.695
14204.133,0.68
14204.828,0.695
14205.5,0.672
14206.164,0.664
14206.828,0.664
14207.516,0.688
14208.273,0.758
14209.023,0.75
14209.734,0.711
14210.406,0.672
14211.055,0.648
14211.695,0.641
14212.336,0.641
14212.969,0.633
14213.617,0.648
14214.344,0.727
14215.203,0.859
14216.016,0.812
14216.805,0.789
14217.523,0.719
14218.203,0.68
14218.852,0.648
14219.508,0.656
14220.211,0.703
14220.984,0.773
14221.797,0.812
14222.555,0.758
14223.281,0.727
14223.945,0.664
14224.602,0.656
14225.242,0.641
14225.867,0.625
14226.492,0.625
14227.148,0.656
14227.867,0.719
14228.625,0.758
14229.414,0.789
14230.227,0.812
14231.016,0.789
14231.758,0.742
14232.477,0.719
14238.211,0.531
14238.742,0.531
14239.273,0.531
14239.781,0.508
14240.297,0.516
14240.812,0.516
14241.32,0.508
14241.812,0.492
14242.305,0.492
14242.805,0.5
14243.289,0.484
14243.781,0.492
14244.266,0.484
14244.742,0.477
14245.219,0.477
14245.695,0.477
14246.164,0.469
14246.641,0.477
14247.125,0.484
14247.594,0.469
14248.078,0.484
14248.555,0.477
14249.039,0.484
14249.531,0.492
14250.039,0.508
14250.539,0.5
14251.055,0.516
14251.578,0.523
14252.102,0.523
14252.625,0.523
14253.148,0.523
14253.672,0.523
14254.203,0.531
14254.742,0.539
14255.273,0.531
14255.82,0.547
14256.375,0.555
14256.914,0.539
14257.461,0.547
14258,0.539
14258.523,0.523
14259.039,0.516
14259.555,0.516
14260.062,0.508
14260.555,0.492
14261.055,0.5
14261.555,0.5
14262.047,0.492
14262.547,0.5
14263.047,0.5
14263.555,0.508
14264.055,0.5
14264.562,0.508
14265.078,0.516
14265.578,0.5
14266.086,0.508
14266.594,0.508
14267.102,0.508
14267.617,0.516
14268.117,0.5
14268.617,0.5
14269.109,0.492
14269.617,0.508
14270.109,0.492
14270.602,0.492
14271.102,0.5
14271.594,0.492
14272.086,0.492
14272.578,0.492
14273.078,0.5
14273.578,0.5
14274.078,0.5
14274.562,0.484
14275.062,0.5
14275.555,0.492
14276.062,0.508
14276.547,0.484
14277.062,0.516
14277.562,0.5
14278.062,0.5
14278.555,0.492
14279.062,0.508
14279.562,0.5
14280.062,0.5
14280.562,0.5
14281.055,0.492
14281.555,0.5
14282.055,0.5
14282.547,0.492
14283.055,0.508
14283.562,0.508
14284.07,0.508
14284.617,0.547
14285.164,0.547
14285.703,0.539
14286.25,0.547
14286.773,0.523
14287.305,0.531
14287.828,0.523
14288.344,0.516
14288.867,0.523
14289.383,0.516
14289.898,0.516
14290.422,0.523
14290.93,0.508
14291.445,0.516
14291.945,0.5
14292.453,0.508
14292.953,0.5
14293.445,0.492
14293.945,0.5
14294.438,0.492
14294.922,0.484
14295.414,0.492
14295.914,0.5
14296.414,0.5
14296.898,0.484
14297.414,0.516
14297.938,0.523
14298.453,0.516
14298.977,0.523
14299.523,0.547
14300.07,0.547
14300.594,0.523
14301.117,0.523
14301.641,0.523
14302.164,0.523
14302.703,0.539
14303.227,0.523
14303.75,0.523
14304.281,0.531
14304.82,0.539
14305.367,0.547
14305.922,0.555
14306.469,0.547
14307,0.531
14307.539,0.539
14308.07,0.531
14308.625,0.555
14309.164,0.539
14309.719,0.555
14310.281,0.562
14310.828,0.547
14311.367,0.539
14311.906,0.539
14312.43,0.523
14312.969,0.539
14313.492,0.523
14314.031,0.539
14314.555,0.523
14315.07,0.516
14315.586,0.516
14316.102,0.516
14316.625,0.523
14317.164,0.539
14317.719,0.555
14318.281,0.562
14318.812,0.531
14319.367,0.555
14319.922,0.555
14320.469,0.547
14321.008,0.539
14321.555,0.547
14322.102,0.547
14322.664,0.562
14323.219,0.555
14323.781,0.562
14324.359,0.578
14324.914,0.555
14325.469,0.555
14326.023,0.555
14326.586,0.562
14327.117,0.531
14327.664,0.547
14328.195,0.531
